geneID,num_UJC,num_UJC_flag_analyzable,num_UJC_unbiased,num_UJC_F_limited,num_UJC_M_limited,num_UJC_F_bias,num_UJC_M_bias,flag_F_readCnt0,flag_M_readCnt0,F_total_readCnt,M_total_readCnt,flag_gene_expressed_readCnt10
FBgn0036663,642,15,12,0,0,0,3,1,1,7471,10327,1
FBgn0036665,68,6,5,0,0,0,1,1,1,524,754,1
FBgn0036666,366,8,7,0,0,0,1,1,1,3348,3840,1
FBgn0036667,105,5,3,0,0,2,0,1,1,4654,4084,1
FBgn0036668,34,3,3,0,0,0,0,1,1,313,358,1
FBgn0036670,2,0,0,0,0,0,0,1,1,4,2,0
FBgn0036671,6,1,1,0,0,0,0,1,1,635,675,1
FBgn0036676,1,0,0,0,0,0,0,1,1,8,2,1
FBgn0036677,2,0,0,0,0,0,0,1,1,3,6,0
FBgn0036678,2,0,0,0,0,0,0,0,1,0,2,0
FBgn0036679,1,1,0,0,0,0,0,1,1,33,10,1
FBgn0036680,386,8,8,0,0,0,0,1,1,1480,1797,1
FBgn0036681,6,0,0,0,0,0,0,1,1,5,8,1
FBgn0036684,65,5,5,0,0,0,0,1,1,1533,1760,1
FBgn0036685,95,3,3,0,0,0,0,1,1,766,762,1
FBgn0036686,19,2,2,0,0,0,0,1,1,366,335,1
FBgn0036687,8,1,0,0,0,0,0,1,1,45,24,1
FBgn0036688,5,1,1,0,0,0,0,1,1,72,95,1
FBgn0036689,10,0,0,0,0,0,0,1,1,22,25,1
FBgn0036690,4,2,0,0,0,0,0,1,1,61,44,1
FBgn0036691,30,1,1,0,0,0,0,1,1,473,528,1
FBgn0036695,35,3,3,0,0,0,0,1,1,790,815,1
FBgn0036696,46,4,3,0,0,0,1,1,1,552,584,1
FBgn0036697,302,9,5,0,0,4,0,1,1,3252,1933,1
FBgn0036698,118,4,1,0,0,0,3,1,1,1894,3521,1
FBgn0036702,44,4,3,0,0,1,0,1,1,1228,1354,1
FBgn0036704,1,0,0,0,0,0,0,1,1,1,1,0
FBgn0036705,8,1,1,0,0,0,0,1,1,286,336,1
FBgn0036709,2,0,0,0,0,0,0,1,1,4,1,0
FBgn0036710,38,5,4,0,0,1,0,1,1,263,242,1
FBgn0036711,1,0,0,0,0,0,0,0,1,0,3,0
FBgn0036713,92,4,3,0,0,0,1,1,1,2948,4450,1
FBgn0036714,35,1,1,0,0,0,0,1,1,273,396,1
FBgn0036715,15,1,1,0,0,0,0,1,1,207,207,1
FBgn0036723,14,1,1,0,0,0,0,1,1,33,77,1
FBgn0036725,50,2,2,0,0,0,0,1,1,210,366,1
FBgn0036726,153,4,4,0,0,0,0,1,1,9720,10383,1
FBgn0036727,64,5,5,0,0,0,0,1,1,951,1459,1
FBgn0036728,554,24,23,0,0,0,1,1,1,55263,55516,1
FBgn0036729,5,0,0,0,0,0,0,1,1,1,19,1
FBgn0036730,9,2,2,0,0,0,0,1,1,77,147,1
FBgn0036731,15,1,1,0,0,0,0,1,1,80,63,1
FBgn0036732,149,8,7,0,0,0,1,1,1,971,1075,1
FBgn0036733,6,1,1,0,0,0,0,1,1,378,459,1
FBgn0036734,64,4,4,0,0,0,0,1,1,687,802,1
FBgn0036735,134,5,4,0,0,0,1,1,1,536,594,1
FBgn0036740,270,8,7,0,0,1,0,1,1,3685,4199,1
FBgn0036741,395,14,12,0,0,0,2,1,1,2408,2540,1
FBgn0036742,115,5,5,0,0,0,0,1,1,1819,2642,1
FBgn0036745,86,4,4,0,0,0,0,1,1,3660,4091,1
FBgn0036746,56,3,3,0,0,0,0,1,1,1128,1401,1
FBgn0036747,1,0,0,0,0,0,0,1,1,2,1,0
FBgn0036749,2,1,0,0,0,1,0,1,1,101,12,1
FBgn0036750,6,1,1,0,0,0,0,1,1,203,108,1
FBgn0036751,38,2,2,0,0,0,0,1,1,83,90,1
FBgn0036752,78,5,5,0,0,0,0,1,1,1619,2250,1
FBgn0036754,13,3,3,0,0,0,0,1,1,199,178,1
FBgn0036756,47,4,3,0,0,0,1,1,1,369,639,1
FBgn0036757,21,2,2,0,0,0,0,1,1,41,87,1
FBgn0036759,185,4,4,0,0,0,0,1,1,5187,5810,1
FBgn0036760,67,3,2,0,0,0,1,1,1,3213,3095,1
FBgn0036761,40,2,2,0,0,0,0,1,1,810,818,1
FBgn0036762,321,9,9,0,0,0,0,1,1,8254,8977,1
FBgn0036763,26,3,3,0,0,0,0,1,1,402,565,1
FBgn0036764,47,3,3,0,0,0,0,1,1,332,390,1
FBgn0036765,93,4,4,0,0,0,0,1,1,577,521,1
FBgn0036766,5,1,0,0,0,0,0,1,1,11,22,1
FBgn0036767,2,0,0,0,0,0,0,1,1,6,11,1
FBgn0036768,67,3,2,0,0,0,1,1,1,218,456,1
FBgn0036769,358,11,11,0,0,0,0,1,1,2754,3629,1
FBgn0036770,87,6,6,0,0,0,0,1,1,999,1450,1
FBgn0036771,9,2,2,0,0,0,0,1,1,464,492,1
FBgn0036772,11,1,1,0,0,0,0,1,1,125,116,1
FBgn0036773,154,6,6,0,0,0,0,1,1,1572,1777,1
FBgn0036774,53,2,2,0,0,0,0,1,1,1446,1295,1
FBgn0036775,38,3,3,0,0,0,0,1,1,423,413,1
FBgn0036777,9,2,1,0,0,0,1,1,1,46,92,1
FBgn0036778,8,2,2,0,0,0,0,1,1,89,83,1
FBgn0036780,1,0,0,0,0,0,0,1,1,2,13,1
FBgn0036781,4,0,0,0,0,0,0,1,1,2,5,0
FBgn0036783,9,2,2,0,0,0,0,1,1,194,578,1
FBgn0036785,3,0,0,0,0,0,0,1,1,1,5,0
FBgn0036786,3,1,1,0,0,0,0,1,1,145,105,1
FBgn0036787,66,2,0,0,0,2,0,1,1,4475,3641,1
FBgn0036789,11,2,2,0,0,0,0,1,1,204,297,1
FBgn0036790,21,1,1,0,0,0,0,1,1,83,176,1
FBgn0036791,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0036793,4,1,0,0,0,0,0,1,1,27,46,1
FBgn0036795,2,0,0,0,0,0,0,1,0,6,0,0
FBgn0036801,107,6,6,0,0,0,0,1,1,1175,1787,1
FBgn0036804,9,1,1,0,0,0,0,1,1,824,992,1
FBgn0036805,82,3,3,0,0,0,0,1,1,6170,7344,1
FBgn0036806,65,2,2,0,0,0,0,1,1,1157,840,1
FBgn0036807,2,0,0,0,0,0,0,1,1,3,3,0
FBgn0036809,1,0,0,0,0,0,0,1,0,3,0,0
FBgn0036811,39,2,2,0,0,0,0,1,1,624,689,1
FBgn0036812,29,3,2,0,0,1,0,1,1,678,649,1
FBgn0036813,147,5,5,0,0,0,0,1,1,5167,5392,1
FBgn0036814,85,8,8,0,0,0,0,1,1,1322,1664,1
FBgn0036815,9,2,2,0,0,0,0,1,1,279,267,1
FBgn0036816,688,13,8,0,0,5,0,1,1,8353,6489,1
FBgn0036818,10,2,2,0,0,0,0,1,1,132,210,1
FBgn0036819,26,2,2,0,0,0,0,1,1,328,298,1
FBgn0036820,339,9,7,0,0,2,0,1,1,14905,12757,1
FBgn0036821,703,19,18,0,0,0,1,1,1,9618,9834,1
FBgn0036822,188,5,5,0,0,0,0,1,1,1332,1255,1
FBgn0036824,785,17,17,0,0,0,0,1,1,26940,25623,1
FBgn0036825,856,13,2,0,0,11,0,1,1,176994,97756,1
FBgn0036826,156,4,2,0,0,2,0,1,1,8286,4489,1
FBgn0036827,31,2,2,0,0,0,0,1,1,741,823,1
FBgn0036828,38,5,5,0,0,0,0,1,1,459,584,1
FBgn0036829,11,0,0,0,0,0,0,1,1,16,33,1
FBgn0036833,1,0,0,0,0,0,0,1,1,4,5,0
FBgn0036834,141,6,6,0,0,0,0,1,1,836,1106,1
FBgn0036835,2,1,0,0,0,0,0,1,1,42,21,1
FBgn0036836,3,1,0,0,0,0,0,1,1,60,28,1
FBgn0036837,399,3,1,0,0,1,1,1,1,20769,21318,1
FBgn0036838,42,4,4,0,0,0,0,1,1,276,287,1
FBgn0036839,8,3,3,0,0,0,0,1,1,141,138,1
FBgn0036842,33,3,2,0,0,0,1,1,1,486,489,1
FBgn0036843,129,5,5,0,0,0,0,1,1,1527,2070,1
FBgn0036844,149,8,8,0,0,0,0,1,1,2730,3399,1
FBgn0036846,11,2,2,0,0,0,0,1,1,318,344,1
FBgn0036847,18,1,1,0,0,0,0,1,1,987,1065,1
FBgn0036848,32,3,3,0,0,0,0,1,1,1137,1217,1
FBgn0036849,5,1,0,0,0,0,0,1,1,18,34,1
FBgn0036850,9,2,2,0,0,0,0,1,1,247,334,1
FBgn0036851,22,2,1,0,0,0,1,1,1,213,390,1
FBgn0036853,26,2,2,0,0,0,0,1,1,1215,1238,1
FBgn0036856,85,4,4,0,0,0,0,1,1,1074,1110,1
FBgn0036857,135,2,1,0,0,1,0,1,1,4407,3811,1
FBgn0036859,11,1,0,0,0,0,0,1,1,33,42,1
FBgn0036860,8,0,0,0,0,0,0,1,1,22,31,1
FBgn0036861,3,1,0,0,0,0,0,1,1,45,35,1
FBgn0036862,124,4,4,0,0,0,0,1,1,1389,1585,1
FBgn0036868,1,0,0,0,0,0,0,1,1,2,5,0
FBgn0036870,1,0,0,0,0,0,0,1,1,2,9,1
FBgn0036871,3,0,0,0,0,0,0,1,1,15,1,1
FBgn0036872,1,0,0,0,0,0,0,1,0,3,0,0
FBgn0036873,3,0,0,0,0,0,0,1,1,2,1,0
FBgn0036875,137,8,7,0,0,0,1,1,1,1584,2048,1
FBgn0036876,270,8,7,0,0,0,1,1,1,3503,5174,1
FBgn0036877,22,3,3,0,0,0,0,1,1,160,186,1
FBgn0036878,1,0,0,0,0,0,0,0,1,0,21,1
FBgn0036879,1,0,0,0,0,0,0,1,1,8,51,1
FBgn0036880,33,4,1,0,0,0,3,1,1,120,842,1
FBgn0036881,10,0,0,0,0,0,0,1,1,18,15,1
FBgn0036882,46,5,4,0,0,0,1,1,1,799,1217,1
FBgn0036886,18,2,1,0,0,1,0,1,1,381,402,1
FBgn0036887,112,7,7,0,0,0,0,1,1,4896,4827,1
FBgn0036888,280,9,8,0,0,1,0,1,1,1639,1840,1
FBgn0036889,70,4,4,0,0,0,0,1,1,484,575,1
FBgn0036890,44,2,2,0,0,0,0,1,1,460,564,1
FBgn0036891,232,7,7,0,0,0,0,1,1,4217,5046,1
FBgn0036892,164,8,8,0,0,0,0,1,1,1099,1407,1
FBgn0036893,20,1,1,0,0,0,0,1,1,711,828,1
FBgn0036895,11,1,0,0,0,0,0,1,1,27,47,1
FBgn0036896,114,5,4,0,0,1,0,1,1,773,854,1
FBgn0036897,46,4,3,0,0,1,0,1,1,226,299,1
FBgn0036899,25,2,2,0,0,0,0,1,1,112,115,1
FBgn0036900,54,3,3,0,0,0,0,1,1,365,498,1
FBgn0036906,71,6,6,0,0,0,0,1,1,510,499,1
FBgn0036908,93,3,3,0,0,0,0,1,1,1349,1671,1
FBgn0036909,90,7,7,0,0,0,0,1,1,808,778,1
FBgn0036910,237,5,2,0,0,0,3,1,1,19854,35543,1
FBgn0036911,261,9,8,0,0,1,0,1,1,1441,1689,1
FBgn0036913,103,2,2,0,0,0,0,1,1,291,342,1
FBgn0036915,24,3,3,0,0,0,0,1,1,706,763,1
FBgn0036916,16,2,2,0,0,0,0,1,1,294,373,1
FBgn0036918,90,4,4,0,0,0,0,1,1,2876,2935,1
FBgn0036919,51,2,0,0,0,2,0,1,1,1903,1350,1
FBgn0036920,71,5,4,0,0,0,1,1,1,1366,1576,1
FBgn0036921,408,11,8,0,0,0,3,1,1,5257,6561,1
FBgn0036922,27,3,3,0,0,0,0,1,1,641,612,1
FBgn0036923,5,0,0,0,0,0,0,1,1,21,21,1
FBgn0036925,27,2,2,0,0,0,0,1,1,84,120,1
FBgn0036926,469,15,14,0,0,0,1,1,1,4200,5549,1
FBgn0036927,498,11,6,0,0,0,5,1,1,7971,13628,1
FBgn0036928,222,6,5,0,0,1,0,1,1,10486,11885,1
FBgn0036929,105,6,5,0,0,1,0,1,1,1790,1676,1
FBgn0036931,29,0,0,0,0,0,0,1,1,95,69,1
FBgn0036932,226,7,5,0,0,0,2,1,1,2645,2930,1
FBgn0036934,32,4,3,0,0,0,1,1,1,525,858,1
FBgn0036935,45,4,3,0,0,0,1,1,1,952,1366,1
FBgn0036936,4,0,0,0,0,0,0,1,1,28,46,1
FBgn0036937,37,2,2,0,0,0,0,1,1,131,181,1
FBgn0036938,4,0,0,0,0,0,0,1,1,6,5,1
FBgn0036939,23,3,3,0,0,0,0,1,1,309,311,1
FBgn0036940,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0036941,1,0,0,0,0,0,0,1,0,4,0,0
FBgn0036942,32,2,1,0,0,1,0,1,1,1185,769,1
FBgn0036945,82,4,4,0,0,0,0,1,1,833,1066,1
FBgn0036949,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0036956,20,1,1,0,0,0,0,1,1,43,75,1
FBgn0036958,271,10,9,0,0,0,1,1,1,1202,1416,1
FBgn0036959,162,8,8,0,0,0,0,1,1,717,793,1
FBgn0036962,2,1,0,0,0,0,0,1,1,31,26,1
FBgn0036964,132,7,7,0,0,0,0,1,1,855,1080,1
FBgn0036967,186,6,6,0,0,0,0,1,1,691,853,1
FBgn0036970,11,2,0,0,0,0,0,1,1,33,34,1
FBgn0036973,61,3,1,0,0,2,0,1,1,337,333,1
FBgn0036974,545,18,16,0,0,2,0,1,1,3560,3548,1
FBgn0036975,494,14,8,0,0,6,0,1,1,9576,6352,1
FBgn0036977,1,0,0,0,0,0,0,1,1,2,1,0
FBgn0036979,53,4,4,0,0,0,0,1,1,294,365,1
FBgn0036980,347,11,10,0,0,1,0,1,1,1436,1557,1
FBgn0036984,23,2,1,0,0,0,1,1,1,886,1250,1
FBgn0036985,14,2,0,0,0,0,0,1,1,69,68,1
FBgn0036986,76,3,2,0,0,0,1,1,1,2565,3991,1
FBgn0036987,61,6,6,0,0,0,0,1,1,435,517,1
FBgn0036988,42,4,4,0,0,0,0,1,1,573,537,1
FBgn0036990,65,2,2,0,0,0,0,1,1,952,1022,1
FBgn0036991,253,4,4,0,0,0,0,1,1,859,1251,1
FBgn0036992,1283,25,25,0,0,0,0,1,1,30660,44201,1
FBgn0036993,778,21,8,0,0,13,0,1,1,29310,17816,1
FBgn0036994,137,7,4,0,0,3,0,1,1,1426,987,1
FBgn0036995,37,2,2,0,0,0,0,1,1,242,617,1
FBgn0036996,6,2,0,0,0,0,0,1,1,31,51,1
FBgn0036997,375,9,9,0,0,0,0,1,1,3264,4047,1
FBgn0036998,60,3,2,0,0,0,1,1,1,1555,1700,1
FBgn0036999,59,3,3,0,0,0,0,1,1,459,535,1
FBgn0037000,62,2,2,0,0,0,0,1,1,158,139,1
FBgn0037001,464,13,13,0,0,0,0,1,1,12544,13730,1
FBgn0037003,1,1,0,0,0,0,0,1,1,15,17,1
FBgn0037004,1,0,0,0,0,0,0,1,1,2,5,0
FBgn0037005,14,1,1,0,0,0,0,1,1,68,57,1
FBgn0037007,649,18,10,0,0,8,0,1,1,11538,7674,1
FBgn0037008,17,3,3,0,0,0,0,1,1,746,741,1
FBgn0037009,117,6,6,0,0,0,0,1,1,1366,1409,1
FBgn0037011,133,6,5,0,0,0,1,1,1,2595,3024,1
FBgn0037012,42,2,2,0,0,0,0,1,1,325,368,1
FBgn0037013,9,0,0,0,0,0,0,1,1,31,21,1
FBgn0037014,3,0,0,0,0,0,0,1,1,10,22,1
FBgn0037015,98,8,7,0,0,0,1,1,1,421,711,1
FBgn0037016,37,4,4,0,0,0,0,1,1,511,612,1
FBgn0037017,32,3,3,0,0,0,0,1,1,368,473,1
FBgn0037018,68,5,5,0,0,0,0,1,1,1247,1291,1
FBgn0037019,39,3,3,0,0,0,0,1,1,593,815,1
FBgn0037020,73,3,3,0,0,0,0,1,1,1828,1993,1
FBgn0037021,74,4,3,0,0,0,1,1,1,504,706,1
FBgn0037022,50,6,6,0,0,0,0,1,1,835,873,1
FBgn0037023,1,0,0,0,0,0,0,0,1,0,5,0
FBgn0037024,90,5,4,0,0,1,0,1,1,2944,3069,1
FBgn0037025,10,0,0,0,0,0,0,1,1,18,16,1
FBgn0037026,5,2,2,0,0,0,0,1,1,77,85,1
FBgn0037027,114,7,6,0,0,0,1,1,1,1738,1956,1
FBgn0037028,66,4,3,0,0,0,1,1,1,1515,2027,1
FBgn0037030,19,1,1,0,0,0,0,1,1,1096,1520,1
FBgn0037031,100,5,5,0,0,0,0,1,1,324,380,1
FBgn0037035,15,0,0,0,0,0,0,1,1,26,26,1
FBgn0037042,12,1,1,0,0,0,0,1,1,106,144,1
FBgn0037044,35,3,3,0,0,0,0,1,1,568,830,1
FBgn0037045,5,1,1,0,0,0,0,1,1,460,500,1
FBgn0037046,31,2,2,0,0,0,0,1,1,652,772,1
FBgn0037050,47,3,3,0,0,0,0,1,1,680,798,1
FBgn0037051,85,3,3,0,0,0,0,1,1,2152,2022,1
FBgn0037057,98,4,4,0,0,0,0,1,1,2703,2263,1
FBgn0037059,2,0,0,0,0,0,0,1,1,1,2,0
FBgn0037060,205,10,10,0,0,0,0,1,1,911,1289,1
FBgn0037061,103,4,3,0,0,0,1,1,1,1307,1582,1
FBgn0037063,362,4,4,0,0,0,0,1,1,8192,9978,1
FBgn0037064,7,0,0,0,0,0,0,1,1,12,6,1
FBgn0037065,15,1,0,0,0,0,0,1,1,38,36,1
FBgn0037067,6,0,0,0,0,0,0,0,1,0,12,1
FBgn0037069,3,0,0,0,0,0,0,1,1,2,11,1
FBgn0037070,235,7,5,0,0,2,0,1,1,7043,5985,1
FBgn0037071,92,5,5,0,0,0,0,1,1,919,999,1
FBgn0037073,43,2,2,0,0,0,0,1,1,1416,1107,1
FBgn0037074,274,8,8,0,0,0,0,1,1,1767,1966,1
FBgn0037076,17,3,1,0,0,0,2,1,1,170,273,1
FBgn0037078,3,0,0,0,0,0,0,1,1,1,11,1
FBgn0037081,207,11,11,0,0,0,0,1,1,985,1328,1
FBgn0037082,29,5,5,0,0,0,0,1,1,306,328,1
FBgn0037084,322,7,4,0,0,0,3,1,1,1865,2762,1
FBgn0037085,3,0,0,0,0,0,0,1,1,7,7,1
FBgn0037086,2,0,0,0,0,0,0,1,1,1,1,0
FBgn0037087,49,3,2,0,0,1,0,1,1,1087,1045,1
FBgn0037090,284,6,5,0,0,1,0,1,1,4898,4168,1
FBgn0037092,61,5,5,0,0,0,0,1,1,445,566,1
FBgn0037093,91,8,7,0,0,1,0,1,1,912,858,1
FBgn0037094,211,7,4,0,0,3,0,1,1,2678,1820,1
FBgn0037098,223,8,8,0,0,0,0,1,1,954,1238,1
FBgn0037099,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0037100,6,0,0,0,0,0,0,1,1,8,14,1
FBgn0037101,2,0,0,0,0,0,0,0,1,0,3,0
FBgn0037102,26,1,1,0,0,0,0,1,1,2631,2947,1
FBgn0037105,37,4,4,0,0,0,0,1,1,169,203,1
FBgn0037106,65,5,3,0,0,0,2,1,1,286,333,1
FBgn0037107,93,4,3,0,0,0,1,1,1,750,1231,1
FBgn0037108,312,8,8,0,0,0,0,1,1,3328,3429,1
FBgn0037109,66,5,5,0,0,0,0,1,1,514,552,1
FBgn0037110,210,7,4,0,0,3,0,1,1,3171,2644,1
FBgn0037114,3,0,0,0,0,0,0,1,1,5,6,1
FBgn0037115,8,1,0,0,0,0,0,1,1,33,15,1
FBgn0037116,56,5,5,0,0,0,0,1,1,502,527,1
FBgn0037117,48,5,5,0,0,0,0,1,1,325,440,1
FBgn0037120,81,5,4,0,0,0,1,1,1,737,996,1
FBgn0037121,34,2,2,0,0,0,0,1,1,1535,1565,1
FBgn0037122,10,1,0,0,0,0,0,1,1,17,19,1
FBgn0037123,2,0,0,0,0,0,0,1,1,5,1,0
FBgn0037124,1,0,0,0,0,0,0,0,1,0,1,0
